,X,Y,Z,cluster,cell
17707,39.10921737904408,117.70647121607021,-9.511059339605861,6,"Breast cancer cells (PanCK, GATA3)"
17708,38.06376283358952,10.687531822130836,-9.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17711,37.767112115886164,-54.97116036287707,-9.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17713,36.51619412323015,65.82565726258179,-9.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17714,35.10921737904408,-6.223613529692443,-9.777403165271721,6,"Breast cancer cells (PanCK, GATA3)"
17716,34.32208866617282,-68.45318224927627,-9.201299792222553,6,"Breast cancer cells (PanCK, GATA3)"
17718,32.99079632641258,115.9893659529123,-8.714066858402855,6,"Breast cancer cells (PanCK, GATA3)"
17720,32.04781387027214,74.64287472484216,-8.31055808647303,6,"Breast cancer cells (PanCK, GATA3)"
17721,31.0151579731035,-78.47298422947432,-8.924072069450276,6,"Breast cancer cells (PanCK, GATA3)"
17725,28.942550712377397,51.27591566051467,-8.943599022145545,6,"Breast cancer cells (PanCK, GATA3)"
17726,29.764389792837164,9.012505698828818,-9.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17728,28.072985494986085,62.43654367983834,-8.459299505237333,6,"Breast cancer cells (PanCK, GATA3)"
17732,25.366793136619833,-32.7367106021116,-9.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17733,22.88790590363425,38.589667937381705,-9.279209222509845,6,"Breast cancer cells (PanCK, GATA3)"
17742,12.475884045710757,-34.88519545059643,-8.282487911034433,6,"Breast cancer cells (PanCK, GATA3)"
17746,9.864899197225895,72.19510757970659,-9.264306092852618,6,"Breast cancer cells (PanCK, GATA3)"
17755,1.974601994428724,97.86993275453176,-8.685052013598543,6,"Breast cancer cells (PanCK, GATA3)"
17760,-2.2588381765114605,-45.02963989504087,-8.957487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17764,-5.240244986547339,-77.19809867640288,-8.587864255120454,6,"Breast cancer cells (PanCK, GATA3)"
17772,-10.6317464763776,102.28629049317863,-9.251162609829613,6,"Breast cancer cells (PanCK, GATA3)"
17773,-12.15730244474446,69.94490733941825,-9.910681743633553,6,"Breast cancer cells (PanCK, GATA3)"
17781,-11.83264308607221,-66.19759855137164,-7.535976283127457,6,"Breast cancer cells (PanCK, GATA3)"
17784,-11.025311768937911,89.07026045373834,-7.746165041079273,6,"Breast cancer cells (PanCK, GATA3)"
17792,-22.03363976381314,-83.05344941885045,-9.765027593574118,6,"Breast cancer cells (PanCK, GATA3)"
17799,-26.530317504676873,-57.21310242734057,-8.617371631964666,6,"Breast cancer cells (PanCK, GATA3)"
17805,-31.813317832223504,-42.91852878392979,-9.30784002371049,6,"Breast cancer cells (PanCK, GATA3)"
17808,-34.16856039873369,-85.7518621172631,-9.221376799923323,6,"Breast cancer cells (PanCK, GATA3)"
17810,-34.72411595428923,-62.29352878392979,-8.443599022145545,6,"Breast cancer cells (PanCK, GATA3)"
17833,-55.64078262095592,-37.78617584275332,-9.611899675740318,6,"Breast cancer cells (PanCK, GATA3)"
17834,-57.124115954289266,11.303693438292385,-8.726932355478883,6,"Breast cancer cells (PanCK, GATA3)"
17847,-68.05914996789471,-22.668528783929787,-8.664120564095658,6,"Breast cancer cells (PanCK, GATA3)"
17852,-71.56916099933431,39.62741716201617,-10.920325748872273,6,"Breast cancer cells (PanCK, GATA3)"
17866,-83.68148029537451,-14.976668318813495,-9.501092562197226,6,"Breast cancer cells (PanCK, GATA3)"
17870,-84.67866140883473,-39.28216514756616,-8.627942456488977,6,"Breast cancer cells (PanCK, GATA3)"
17871,-85.2907826209559,-79.69852878392976,-9.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17881,-94.48979252194601,-61.32941987303866,-10.508230485291861,6,"Breast cancer cells (PanCK, GATA3)"
17885,-96.34316357333688,-21.418528783929787,-9.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17887,-95.73224603559004,-36.5038946375883,-9.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17888,-97.65660540576607,-51.640047771271554,-9.614133480654687,6,"Breast cancer cells (PanCK, GATA3)"
17889,-99.13546347201975,-8.365337294568121,-9.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17893,-105.41473471676431,-14.798768304887858,-10.124404078699104,6,"Breast cancer cells (PanCK, GATA3)"
17895,-105.3507826209559,-74.3985287839298,-8.602487911034434,6,"Breast cancer cells (PanCK, GATA3)"
17902,-112.11267611208018,-43.43332168333808,-8.597280810442719,6,"Breast cancer cells (PanCK, GATA3)"
17909,-115.04167019492041,-29.670008073870576,-9.934558916951595,6,"Breast cancer cells (PanCK, GATA3)"
18040,96.81251408234078,-35.863583728984736,-10.203367031913555,6,"Breast cancer cells (PanCK, GATA3)"
18043,94.6381191131481,-71.6815345642766,-10.238557275196285,6,"Breast cancer cells (PanCK, GATA3)"
18048,83.73553316851775,-53.644844573403475,-9.377224753139696,6,"Breast cancer cells (PanCK, GATA3)"
18052,75.70677835465386,-53.28438244246638,-10.009317179327116,6,"Breast cancer cells (PanCK, GATA3)"
18060,52.853661823488494,-9.511121376522397,-11.304710133256654,6,"Breast cancer cells (PanCK, GATA3)"
18061,52.89576708664646,51.43819636226908,-9.351493758987651,6,"Breast cancer cells (PanCK, GATA3)"
18069,32.30152507135176,80.01993275453174,-9.605564834111359,6,"Breast cancer cells (PanCK, GATA3)"
18071,31.709217379044105,-18.472374937775953,-9.913257141803665,6,"Breast cancer cells (PanCK, GATA3)"
18073,27.031092379044082,6.550221216070213,-10.488737911034434,6,"Breast cancer cells (PanCK, GATA3)"
18080,16.587478248609273,-63.30983313175585,-10.73466182407791,6,"Breast cancer cells (PanCK, GATA3)"
18085,10.626558419506466,-51.531245546935565,-9.741447448606689,6,"Breast cancer cells (PanCK, GATA3)"
18088,7.000021976745302,91.11020684825417,-9.829614347816044,6,"Breast cancer cells (PanCK, GATA3)"
18096,-19.701127448542138,-42.40128740461938,-9.737660324827537,6,"Breast cancer cells (PanCK, GATA3)"
18109,-41.123224092527835,-49.19612075717396,-9.537337409362195,6,"Breast cancer cells (PanCK, GATA3)"
18116,-53.8065720946401,6.344629110807091,-10.10354054261338,6,"Breast cancer cells (PanCK, GATA3)"
18117,-58.89078262095592,-7.797316662717662,-10.30976063830716,6,"Breast cancer cells (PanCK, GATA3)"
18121,-74.04554452571784,2.8552807398797313,-10.380106958653482,6,"Breast cancer cells (PanCK, GATA3)"
18122,-73.59887510650503,-71.64685248335178,-10.1229503387801,6,"Breast cancer cells (PanCK, GATA3)"
18128,-85.91690202394102,-69.36255863467608,-11.097413284168763,6,"Breast cancer cells (PanCK, GATA3)"
18143,-103.83522706540037,-68.22963989504092,-9.067673096219618,6,"Breast cancer cells (PanCK, GATA3)"
18314,118.74518229132474,-48.15098492428069,-10.161435279455485,6,"Breast cancer cells (PanCK, GATA3)"
18322,109.8645365279803,-45.627748642085805,-10.373268052878405,6,"Breast cancer cells (PanCK, GATA3)"
18326,104.8494771193038,-52.665282030683045,-10.342228170774693,6,"Breast cancer cells (PanCK, GATA3)"
18328,104.51565012758209,-31.8015697196023,-11.503540542613383,6,"Breast cancer cells (PanCK, GATA3)"
18344,81.49157032022055,-58.65382290157686,-10.670723205152083,6,"Breast cancer cells (PanCK, GATA3)"
18348,80.00921737904406,46.26407991172243,-11.291183563208348,6,"Breast cancer cells (PanCK, GATA3)"
18369,60.74255071237741,42.414804549403584,-10.482487911034433,6,"Breast cancer cells (PanCK, GATA3)"
18373,55.5241109960653,68.54955632245321,-13.375041102523793,6,"Breast cancer cells (PanCK, GATA3)"
18382,46.476564317819566,16.82636917525383,-10.429426686544637,6,"Breast cancer cells (PanCK, GATA3)"
18383,44.258340186061616,-16.07642352077187,-11.7491545777011,6,"Breast cancer cells (PanCK, GATA3)"
18385,43.439406058289364,109.18524480097585,-10.541607407889781,6,"Breast cancer cells (PanCK, GATA3)"
18387,43.326608683391896,5.30973208563546,-10.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
18397,29.023666048245616,-63.743623840964005,-11.515947987080063,6,"Breast cancer cells (PanCK, GATA3)"
18399,28.460568730395437,40.7436333782324,-10.812217640764164,6,"Breast cancer cells (PanCK, GATA3)"
18400,29.83143960126631,30.23351799969589,-10.158511302847298,6,"Breast cancer cells (PanCK, GATA3)"
18405,25.03778880761547,-15.54258893430574,-10.405796181711125,6,"Breast cancer cells (PanCK, GATA3)"
18407,20.381369277778276,68.2207117223993,-11.057171455338231,6,"Breast cancer cells (PanCK, GATA3)"
18409,19.926011272173866,0.21505900232978092,-11.021419208744359,6,"Breast cancer cells (PanCK, GATA3)"
18414,14.420328490155214,78.55924899384797,-10.326932355478878,6,"Breast cancer cells (PanCK, GATA3)"
18420,7.744810599383072,61.996725453358295,-10.201131978831043,6,"Breast cancer cells (PanCK, GATA3)"
18421,4.331110870168345,-34.49841044073452,-11.413848857779996,6,"Breast cancer cells (PanCK, GATA3)"
18428,-3.0794985742633116,-69.84459882284028,-11.34707935072315,6,"Breast cancer cells (PanCK, GATA3)"
18430,-5.912521751390727,-40.71200704479941,-11.321618345817043,6,"Breast cancer cells (PanCK, GATA3)"
18433,-13.342589849871501,38.298338685949716,-12.142728874889857,6,"Breast cancer cells (PanCK, GATA3)"
18437,-14.057449287622603,-82.20741767281868,-10.549154577701099,6,"Breast cancer cells (PanCK, GATA3)"
18440,-16.943021426926066,-77.48569296303418,-12.142189403571747,6,"Breast cancer cells (PanCK, GATA3)"
18442,-17.933992497499105,87.59998973458869,-12.144216306096162,6,"Breast cancer cells (PanCK, GATA3)"
18451,-31.39383140144372,86.6820809721678,-11.15565864274175,6,"Breast cancer cells (PanCK, GATA3)"
18459,-34.14402937420266,-68.34710021250123,-10.835734664281187,6,"Breast cancer cells (PanCK, GATA3)"
18471,-47.448922155839625,-65.46504041183681,-10.128999538941411,6,"Breast cancer cells (PanCK, GATA3)"
18473,-50.88244928762259,77.09813788273686,-10.465821244367767,6,"Breast cancer cells (PanCK, GATA3)"
18474,-52.23646163330159,-70.8876645863989,-10.897302725849247,6,"Breast cancer cells (PanCK, GATA3)"
18476,-51.542782620955904,-52.31052878392978,-10.442487911034434,6,"Breast cancer cells (PanCK, GATA3)"
18479,-59.63588066017161,-40.271469960400395,-11.278566342406982,6,"Breast cancer cells (PanCK, GATA3)"
18490,-65.52523640246852,-1.7588649183835514,-10.494252616916786,6,"Breast cancer cells (PanCK, GATA3)"
18494,-71.63342967977945,-33.27882290157686,-10.567782028681492,6,"Breast cancer cells (PanCK, GATA3)"
18499,-72.11758674466728,49.92683204081243,-10.247436364642681,6,"Breast cancer cells (PanCK, GATA3)"
18504,-80.70962320066604,-55.39678965349498,-10.488285012483708,6,"Breast cancer cells (PanCK, GATA3)"
18514,-85.80199757422696,-49.41385588673353,-11.269403798884902,6,"Breast cancer cells (PanCK, GATA3)"
18518,-86.5720326209559,-28.743528783929776,-10.994987911034436,6,"Breast cancer cells (PanCK, GATA3)"
18533,-107.42468092604065,-67.98632539409931,-10.980792995780195,6,"Breast cancer cells (PanCK, GATA3)"
18649,89.60921737904408,-52.7194996577162,-11.257245192587835,6,"Breast cancer cells (PanCK, GATA3)"
18655,67.1126187395883,40.09507665824708,-11.694732808993619,6,"Breast cancer cells (PanCK, GATA3)"
18657,62.35658580009675,51.95866419852632,-12.928101946122155,6,"Breast cancer cells (PanCK, GATA3)"
18659,63.21636023618697,106.5735347081337,-10.384075212621735,6,"Breast cancer cells (PanCK, GATA3)"
18663,54.04025186180269,-26.63117246209066,-12.277890209885008,6,"Breast cancer cells (PanCK, GATA3)"
18664,53.42688119670794,-72.81311567851668,-13.743456572003096,6,"Breast cancer cells (PanCK, GATA3)"
18665,52.02906470728834,91.49368495652823,-11.494701651492448,6,"Breast cancer cells (PanCK, GATA3)"
18667,45.713979283806,21.6338521684512,-12.35867838722491,6,"Breast cancer cells (PanCK, GATA3)"
18668,44.13095650947889,-71.67939834914716,-12.285386461759071,6,"Breast cancer cells (PanCK, GATA3)"
18669,44.30564595047264,84.10825693035588,-13.287845053891576,6,"Breast cancer cells (PanCK, GATA3)"
18670,43.62605239587907,42.997296131895155,-12.786191614738138,6,"Breast cancer cells (PanCK, GATA3)"
18671,40.87980561433818,-27.79499937216508,-12.011899675740318,6,"Breast cancer cells (PanCK, GATA3)"
18672,36.51497654134778,52.578853415023104,-11.888770633547523,6,"Breast cancer cells (PanCK, GATA3)"
18673,31.78899265994295,16.867988070002752,-11.913948585191738,6,"Breast cancer cells (PanCK, GATA3)"
18682,20.24598867949254,-27.721219366889443,-11.97038028771605,6,"Breast cancer cells (PanCK, GATA3)"
18683,18.02796737904407,-73.27165378392976,-11.913737911034435,6,"Breast cancer cells (PanCK, GATA3)"
18685,13.56410459708917,-24.422288182425973,-12.661435279455485,6,"Breast cancer cells (PanCK, GATA3)"
18688,11.222619440899734,51.700027917101124,-11.329910591446804,6,"Breast cancer cells (PanCK, GATA3)"
18695,-1.1532826209559062,46.01272121607019,-12.007487911034435,6,"Breast cancer cells (PanCK, GATA3)"
18699,-7.5354367090062055,63.21354668776837,-12.42839986071997,6,"Breast cancer cells (PanCK, GATA3)"
18700,-11.784399642232529,100.27827972670855,-13.156955996140818,6,"Breast cancer cells (PanCK, GATA3)"
18702,-17.517543184336205,-66.35984333792038,-11.918168662208142,6,"Breast cancer cells (PanCK, GATA3)"
18703,-20.621551851725144,-48.90314416854517,-12.07735970590623,6,"Breast cancer cells (PanCK, GATA3)"
18706,-28.349403310611137,52.35043673331154,-12.185936186896503,6,"Breast cancer cells (PanCK, GATA3)"
18707,-27.622808764746708,67.97036010495913,-13.272030394694564,6,"Breast cancer cells (PanCK, GATA3)"
18709,-42.75719483469629,23.867730758054904,-11.433632949202375,6,"Breast cancer cells (PanCK, GATA3)"
18710,-50.94158475999336,43.16703271339645,-11.050402349537109,6,"Breast cancer cells (PanCK, GATA3)"
18711,-52.53916971773009,57.700826054779895,-11.817971782002179,6,"Breast cancer cells (PanCK, GATA3)"
18712,-53.27250305106344,35.00620239886587,-12.24377823361508,6,"Breast cancer cells (PanCK, GATA3)"
18715,-73.37987353004684,15.710562125161118,-11.293397001943527,6,"Breast cancer cells (PanCK, GATA3)"
18717,-80.21033149313638,-19.44484457340343,-12.18023227193669,6,"Breast cancer cells (PanCK, GATA3)"
18719,-87.80506833524163,0.11956645416546507,-11.672964101510624,6,"Breast cancer cells (PanCK, GATA3)"
18723,-102.67283390300713,-34.99545186085288,-11.685052013598536,6,"Breast cancer cells (PanCK, GATA3)"
18727,-114.13420367358748,-48.240897204982446,-12.279856332087066,6,"Breast cancer cells (PanCK, GATA3)"
18956,110.25576910318199,-62.91852878392979,-13.289384462758575,6,"Breast cancer cells (PanCK, GATA3)"
18962,101.23042950025621,-64.35792272332372,-12.930972759519282,6,"Breast cancer cells (PanCK, GATA3)"
18976,93.65661074397298,-32.56781788345586,-13.745995020039175,6,"Breast cancer cells (PanCK, GATA3)"
19006,71.82985794843916,80.40887335130151,-13.153662288258634,6,"Breast cancer cells (PanCK, GATA3)"
19013,65.3150997319853,8.26447775201791,-15.553076146328552,6,"Breast cancer cells (PanCK, GATA3)"
19015,65.98759575742241,-74.08969995510097,-13.02843385698038,6,"Breast cancer cells (PanCK, GATA3)"
19022,60.19113828299891,84.347007939234,-12.754804295215225,6,"Breast cancer cells (PanCK, GATA3)"
19030,51.831439601266254,83.35924899384804,-12.593599022145547,6,"Breast cancer cells (PanCK, GATA3)"
19031,52.88862914374994,35.42705945136436,-14.229546734563845,6,"Breast cancer cells (PanCK, GATA3)"
19035,51.326516957103195,102.44855982366516,-14.145779050274943,6,"Breast cancer cells (PanCK, GATA3)"
19037,48.85350961648703,-3.859168053336134,-14.616734486376902,6,"Breast cancer cells (PanCK, GATA3)"
19046,46.39255071237744,62.092582327181276,-13.893599022145546,6,"Breast cancer cells (PanCK, GATA3)"
19058,36.461848957991435,6.344629110807091,-12.050908963666012,6,"Breast cancer cells (PanCK, GATA3)"
19060,35.33818934166089,90.19362074878052,-13.269403798884902,6,"Breast cancer cells (PanCK, GATA3)"
19067,29.283858527369432,-27.28694983656129,-13.254736714862185,6,"Breast cancer cells (PanCK, GATA3)"
19069,28.15977917679686,116.193830766632,-12.700465439124322,6,"Breast cancer cells (PanCK, GATA3)"
19071,27.133807542978502,77.90934006852922,-12.295602665132794,6,"Breast cancer cells (PanCK, GATA3)"
19080,22.37434193420421,40.43022566446882,-12.783555526692798,6,"Breast cancer cells (PanCK, GATA3)"
19087,20.96036241721208,102.93643304813133,-15.80004516294283,6,"Breast cancer cells (PanCK, GATA3)"
19090,15.49016975999649,69.41480454940358,-13.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
19091,15.354315418259773,57.19911827489375,-13.082487911034434,6,"Breast cancer cells (PanCK, GATA3)"
19092,14.447180342007073,-42.13149174689278,-12.406561985108508,6,"Breast cancer cells (PanCK, GATA3)"
19105,4.251293881776348,-58.57973096972216,-12.607078074968863,6,"Breast cancer cells (PanCK, GATA3)"
19106,-0.3319590915441495,12.826569255285904,-13.70993889142659,6,"Breast cancer cells (PanCK, GATA3)"
19110,-2.7416598139383836,92.77152969560234,-12.532780308695255,6,"Breast cancer cells (PanCK, GATA3)"
19132,-20.33195909154415,75.59617709842314,-12.494252616916786,6,"Breast cancer cells (PanCK, GATA3)"
19138,-25.81578262095593,-69.78852878392979,-13.562487911034435,6,"Breast cancer cells (PanCK, GATA3)"
19146,-31.616134733631895,44.41949938508435,-13.617699178640068,6,"Breast cancer cells (PanCK, GATA3)"
19166,-45.24732270534412,11.541386827884594,-12.322994240148358,6,"Breast cancer cells (PanCK, GATA3)"
19167,-46.924115954289334,-77.4296398950409,-13.615821244367766,6,"Breast cancer cells (PanCK, GATA3)"
19174,-44.75509488861394,50.92905485919289,-15.550889398023282,6,"Breast cancer cells (PanCK, GATA3)"
19175,-48.297999115801304,-94.41337414475453,-12.54640543680763,6,"Breast cancer cells (PanCK, GATA3)"
19177,-51.84587244131512,20.548537084333702,-12.68727833019611,6,"Breast cancer cells (PanCK, GATA3)"
19179,-52.45744928762264,10.914804549403584,-13.115821244367766,6,"Breast cancer cells (PanCK, GATA3)"
19190,-61.23432003592194,-15.006964158079427,-13.91241988382355,6,"Breast cancer cells (PanCK, GATA3)"
19192,-63.57339131660808,35.84668860737452,-12.473792258860522,6,"Breast cancer cells (PanCK, GATA3)"
19203,-66.51222964937966,-33.23894222062228,-15.149671373566735,6,"Breast cancer cells (PanCK, GATA3)"
19206,-71.41935404952733,-76.31852878392976,-12.768202196748717,6,"Breast cancer cells (PanCK, GATA3)"
19209,-73.21686957747761,-23.103311392625415,-12.865096606686608,6,"Breast cancer cells (PanCK, GATA3)"
19211,-75.50015762095592,6.878346216070213,-13.176237911034434,6,"Breast cancer cells (PanCK, GATA3)"
19213,-77.5535733186303,-57.76736599323209,-13.059232097080946,6,"Breast cancer cells (PanCK, GATA3)"
